vm_id,timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,task_type,task_priority,task_status
b2052b62-928d-4d5b-b21b-601523b4199e,12-04-2023 22:18,78.14796002,96.70715814,644.782379,369.5973543,6574,6.131955979,0.900815955,network,,completed
,,75.10216489,94.59538402,125.9294258,403.9432274,,30.62333783,0.914449757,compute,,waiting
e15e82b1-c655-432a-b4c1-5738bf51da0a,27-01-2023 00:56,92.72118074,17.32537997,198.8137975,176.696526,3413,82.96171297,0.334059695,io,high,completed
031f8d52-0c01-4cda-8ffc-228cf8620aa6,08-01-2023 20:18,2.895254903,34.40559092,266.6444537,189.0469128,7866,49.59025189,0.234528971,io,low,running
b20c173a-7fa9-4068-8dc4-4adad0e98a30,04-03-2023 01:14,89.56912912,61.7208408,550.5310185,340.6810828,763,19.08869701,0.869534997,compute,high,running
acdf7296-a358-48df-ba38-f7817b1c60fc,23-04-2023 19:51,,31.05826207,780.7569131,424.4416606,7013,42.47242449,0.470118985,compute,medium,completed
9e9675d6-ecd0-4afb-b397-af9b6b50ea46,25-05-2023 09:59,87.83724954,94.33700266,343.9876659,396.3094085,4209,57.11401365,0.012022745,network,high,running
,,69.07847762,47.28198233,619.7860274,119.9008843,2349,33.11127135,0.536229047,io,high,waiting
,07-03-2023 15:12,98.73487571,28.82903634,153.8170833,220.1469069,3196,39.90039018,0.364901074,io,low,waiting
282b64a9-d92c-4fa5-ac58-2515b6dff637,02-03-2023 07:39,75.92824517,82.04487712,22.16148506,193.4610387,3315,,0.735556835,compute,medium,running
e2e8131b-a481-4153-867a-d0b7ffb018e5,07-05-2023 19:35,36.4544626,22.18895196,,18.16836935,2965,,0.427687307,compute,low,running
b99ab33a-4564-4c15-b00f-70635c798173,24-02-2023 10:26,50.10631728,55.21727925,677.6463146,220.6167387,9056,,0.058042899,compute,medium,running
,05-04-2023 18:25,37.63891552,37.43020585,984.4253163,34.14123748,6288,1.311727266,0.719834787,network,low,running
8a08e073-b8cd-4ba3-adfb-71d0655d3af5,28-01-2023 19:55,,3.14930957,811.6211638,,7104,90.0165717,0.430887441,io,low,completed
a36ea834-20fe-48fe-9fe0-c24e357eb249,06-07-2023 15:13,26.09044994,91.07120826,662.9105195,488.2572024,8331,91.8076071,0.280421392,compute,medium,completed
bdaa96c8-4243-4b5e-8adb-ce715da36cf3,29-01-2023 08:09,49.59702954,73.45690611,930.2612632,441.1231218,,93.77172576,0.043639547,io,medium,running
4f18b75e-3cdb-46fd-b23b-f9f0dc879eea,12-03-2023 01:18,68.17399451,,552.3664797,236.9467799,6390,33.00051291,0.898601815,io,medium,running
2791259b-3142-4bbf-8061-ee0b0e62e611,19-07-2023 19:34,27.73402713,87.79646615,594.2032607,133.2675443,,87.78538537,0.021314144,io,high,running
53de33ff-e4db-4993-a21f-50dae6465eec,,52.43798111,10.57632517,973.6585863,85.91485691,6885,6.371247127,0.130019502,network,low,completed
ccc87a35-c79d-4074-8605-d0ed6cd17ec7,,11.73802942,78.06620445,257.668202,,5012,89.17563715,0.645433308,network,low,running
f7d1c6b4-ecee-4197-98db-7822ef23fdc7,15-03-2023 21:43,15.98452869,90.73950525,268.0500087,438.8682284,5855,,0.414891355,network,low,running
6b175b53-da34-4d16-8069-a97c897619d7,26-01-2023 03:52,4.680635471,,666.6467423,281.6913082,,25.68548955,,compute,,completed
47940c57-c38e-4c93-bfde-2f704327f1fa,15-03-2023 00:21,97.07314428,5.768844946,671.835012,,2042,23.23105565,0.268616929,network,low,completed
a51211f6-b582-442f-8fde-a6b8f9d57418,21-06-2023 07:58,0.386035151,68.78483497,364.2317662,75.23162824,3907,,0.993753294,io,high,waiting
97a93fa5-e129-46d5-9b65-f0437f98384c,03-04-2023 00:13,17.85799681,68.87491451,104.7268347,211.7411643,9299,3.880358942,0.755170752,network,,
9dfcf7a4-673e-4e7f-b1b8-ff9f316e4fcd,03-03-2023 20:06,,,,262.8800321,4255,84.98864145,0.380392906,io,low,waiting
f580c60b-d028-4899-9b52-759f2a092fbb,14-07-2023 05:26,8.136959885,67.31250126,788.2047106,381.0147481,4290,2.853675731,0.601707477,compute,high,running
2e42730d-9476-4404-876d-ad6d140e0f49,03-02-2023 05:45,,9.588472972,447.7501889,372.6430377,6002,2.969634079,0.836428506,network,low,completed
,16-05-2023 17:18,71.96201578,18.48734032,432.1900849,292.0915112,1260,39.77769089,0.903359076,compute,low,running
,12-06-2023 18:56,96.63899714,26.45538247,618.9218449,277.0659884,4418,52.86395342,0.996496662,compute,medium,running
0af0736a-006d-4ba5-a29d-2e6cb870f3e1,25-06-2023 00:04,50.76355472,54.08468708,716.3434563,129.9775211,,30.15234782,0.242388858,compute,,waiting
c6366416-8a94-46b9-984b-2d6470fce6ab,31-01-2023 15:40,30.04036832,84.76231265,955.1813428,380.6514379,9776,69.55950967,0.740559258,io,low,waiting
5628fe7d-932b-4673-a543-56efcb83b320,30-06-2023 00:21,54.95005728,94.68065536,903.3225291,378.1460591,6489,3.059099002,0.747455816,io,high,running
4729c8d8-2619-4ba7-9ae3-0e61da164a89,03-07-2023 11:23,93.08187173,44.6855598,420.1738247,470.3827035,7831,,,io,low,completed
0d0aeb3c-8db1-4b21-86a1-28a51a085004,01-06-2023 22:48,52.07614372,4.433865871,371.0635676,356.0259825,3165,96.88957212,,io,high,completed
,14-07-2023 20:35,26.72070319,69.72484625,103.3753859,468.9283614,1286,3.119378297,0.341526539,compute,low,running
9cb3e639-9a62-41c9-af6c-f9f6a7c348aa,16-06-2023 14:36,87.73987892,14.01216213,243.8248338,106.7221141,8312,53.60607506,,network,,running
4d995ecb-c2b7-460d-ba93-77adfabadae3,18-02-2023 19:23,37.19187485,96.11289659,579.9523206,97.57248923,2309,83.57680736,0.576391118,compute,high,completed
b5a35a40-21bd-42c3-9473-d3b6cf26fc7e,03-05-2023 15:18,0.138335,72.73781791,,255.1941131,,,0.683627277,io,medium,running
,06-05-2023 13:48,24.76850225,92.72117616,482.7778604,350.8448224,8029,87.34220392,0.529921676,,low,
2f326891-3f8d-43ce-b204-1d313f5efda0,28-03-2023 13:57,31.82335092,,425.8345168,22.49026317,9108,52.48878698,0.669342746,network,low,running
,23-06-2023 20:58,85.87774682,98.16939248,243.7056864,60.36660451,9307,47.50149239,0.342071914,network,low,waiting
0a754258-cf3f-4197-bce2-ac4d4d082d97,17-07-2023 21:52,45.85031671,27.62682581,21.04096376,467.6890137,6256,89.46629323,,io,low,running
d2d0dd42-63b4-4c76-9b67-b10f3a31e257,03-02-2023 01:06,44.45872878,80.06913595,,241.8343941,2011,12.27404965,0.113368747,compute,medium,
c8aebd81-fa18-429e-b232-14d58fcb4313,30-04-2023 02:45,33.61022664,44.59453934,164.7709929,481.8354759,5425,4.2150602,0.649214265,io,high,waiting
78051588-7513-4428-8cb8-45bea8ed49fb,25-05-2023 23:26,88.0678123,24.7701327,217.9557091,237.3916075,9933,49.40366589,0.859563406,compute,,running
dc412f27-b790-4443-a97c-22891546af93,24-06-2023 09:09,94.50267769,96.46094214,831.7206265,2.130136311,5636,28.78970327,0.623370446,io,medium,waiting
68584c91-4ad5-4fc2-b232-f06a498440d2,06-03-2023 07:00,99.18903292,25.0116824,259.0439426,102.2322213,8737,49.22353105,0.861589016,,low,running
,08-05-2023 07:40,37.6741267,69.50871606,54.74979661,473.6698991,7477,81.96691247,0.269278555,network,high,completed
35bb2b68-6866-4c48-8b9f-81fa5a00c352,11-03-2023 01:25,96.61474456,,63.4245354,480.4920563,7701,92.73703123,0.870500546,network,low,running
f71d05d7-92a4-48b7-a0f3-6f2754590625,21-06-2023 06:04,79.18795696,,184.1409435,358.7096399,854,35.35196625,0.99171322,io,high,waiting
d7fd1754-b9ba-4a25-a051-031059b726cc,06-03-2023 09:14,67.56891476,30.05131927,592.0151608,387.2541251,2106,39.7488118,0.075545351,network,low,running
,13-02-2023 14:47,24.48894794,2.847696462,34.53495698,175.3503409,,57.86751654,,compute,low,running
e8050b60-4473-49f5-bb9c-5af8f926ec4b,13-04-2023 07:40,21.64572609,72.84117767,671.1585732,26.71240335,4708,74.32322562,0.831947934,network,medium,running
6d2093bd-f9d2-4b45-b7cb-4241f0dfa2ac,26-01-2023 12:14,16.60478245,60.82983769,580.4888828,116.659453,2489,46.12247988,0.629884269,io,low,running
039b8eb7-ded2-465b-a27b-ec555102305e,04-07-2023 06:35,92.27566102,22.06920046,151.8442273,110.8686273,1359,76.81184722,0.439337126,network,medium,
cf0fc71b-fcb3-4e0c-897d-52ade18cedf5,08-05-2023 13:52,29.40766624,52.17244156,,390.2551364,5404,11.67284261,0.601703833,network,medium,running
0779e84c-c02c-49f8-8c14-a9ede07a8b0a,,45.30942454,77.83285908,596.5463152,80.39862266,1902,74.81538298,,io,high,
16398676-105f-4785-9585-b90a725ae1b2,24-03-2023 18:49,49.3957834,79.0125554,150.0902644,331.7377907,6859,94.55299863,0.922169655,io,high,running
bcc8fb5a-9264-47a6-a25d-47d80be82d09,10-03-2023 21:21,77.81715955,93.06228398,912.2676151,447.2938595,2619,,0.753741289,compute,,waiting
4e185697-f2b3-476b-b663-45c4308525a8,09-03-2023 16:43,84.42349616,0.952597682,913.7351149,185.7586091,7829,88.71537448,0.829219218,network,medium,running
b8560516-9e67-4f47-b578-a50f89e91b96,26-01-2023 08:09,13.90727011,,592.9809323,14.85133537,4354,72.53935758,0.233375009,io,low,running
3525a95f-1fac-4104-b784-63959d278c10,24-04-2023 07:46,42.69043602,19.6707382,893.2188552,410.7960675,2842,,0.603403656,network,high,
eed905f7-0181-4e70-8e9b-990e6e8b10e4,15-03-2023 00:01,84.28548878,73.07110933,,406.8080737,9826,,0.608016817,compute,low,running
,02-03-2023 07:15,81.80333058,6.519159089,969.779864,283.6703534,,,,io,medium,running
a5f3ad2a-ebde-4e4c-ae8d-9964cad2f67f,09-03-2023 08:32,10.24137585,92.31681275,311.4407301,276.3800462,8688,31.59208538,0.550998072,network,low,waiting
,07-06-2023 05:27,15.63833489,49.52135144,952.5891445,,2855,,0.987761773,compute,medium,running
0295d1f9-24e5-4169-91a5-29e1ad59f161,,30.41986916,5.927780296,665.8621569,242.2204611,2528,14.212876,0.843308709,io,medium,running
019b7223-cdf2-49d3-b85f-3b98a8e5020c,10-07-2023 11:16,7.535906908,27.68554658,363.1154817,304.3716699,,22.85158141,0.574403501,network,medium,running
132d6e72-1a6c-4fe9-8568-602564984a4b,27-06-2023 11:42,,93.28939779,2.794261104,487.300375,8846,9.754640845,0.046126814,network,high,
18b49fe1-c625-49b5-96cf-f6c4561007f7,21-05-2023 11:55,10.76177051,25.95185035,579.0603413,,7967,,0.472737735,compute,low,completed
9bb24f88-c2f0-4927-b562-21109f4d3800,23-03-2023 09:31,56.82175937,66.06729113,752.6563586,93.64487175,7540,55.20312262,0.016925383,io,low,completed
c529f5b7-8e85-444c-bbde-6c2976eff763,06-02-2023 01:42,24.65569398,33.17564067,640.6622518,234.7200128,2982,15.90973599,0.286469709,io,,waiting
c5e121f3-ee83-487b-b267-558802df37c8,,59.64330653,,7.585838976,299.3435497,,72.89260476,0.276955191,compute,,completed
e235f24a-a4fd-485c-90e2-6a834755f781,,11.75256429,95.64729025,996.2972192,,1541,2.656812684,,io,medium,
59512fa5-473d-4282-839c-259d5450342d,07-07-2023 02:34,97.58838684,,541.2479906,295.3811237,6025,92.18957544,0.69829449,network,medium,waiting
,31-01-2023 03:57,,37.51940457,93.49854606,356.3857268,3747,60.64605535,0.964927852,network,low,waiting
b3360977-6a16-4019-8022-6278f6b24824,25-04-2023 23:49,39.17969386,84.74579081,639.7550662,288.8504621,590,46.19759872,0.956414288,,high,completed
fde91d19-36c2-4816-a570-cdeb81d5f779,,24.21785941,79.09737594,492.9861135,439.4632,611,78.80845326,0.611773393,network,medium,waiting
a9665f52-6d9c-4d3d-ac4e-d0f42f886f98,27-05-2023 08:05,,15.17939494,667.5921493,163.903342,9437,50.36563951,0.989874458,,medium,waiting
931f33cb-6c22-4f63-9589-5b0cf09d927b,03-05-2023 08:14,48.33935352,56.73609054,71.85691139,357.7561061,1151,58.11927207,0.839422081,io,low,running
829aaeff-39c4-4729-8d72-e9d82840c46a,01-06-2023 22:57,3.99928019,72.69137977,,286.6330265,4530,60.58350846,,network,low,waiting
dbef7706-58b6-46f0-8d4d-5b1bae6568a0,09-05-2023 07:26,63.97051061,,743.4588395,90.24218159,260,61.11158605,0.272153742,compute,medium,running
59a16ef3-9c19-4455-8088-bfa1bf1d66e0,18-07-2023 19:32,40.83029083,,,260.8186578,,43.62841008,,io,high,waiting
,01-07-2023 17:47,37.74065726,8.405240841,621.454784,461.8287665,947,4.587651234,0.679640898,network,high,waiting
45d35bac-1e9f-439a-90da-1cc8dd29fe55,31-01-2023 21:31,80.93649715,87.3285631,590.3981918,321.0736598,1913,3.77886609,0.878425254,network,high,completed
5b037c0f-8b9d-4e93-af88-6da7d517f502,07-02-2023 03:21,70.90354602,50.05129141,,440.418623,7602,34.71759721,0.522777396,network,medium,
,12-06-2023 15:33,95.43338154,23.96735981,342.2756994,402.2228501,2345,41.61584542,0.034955871,network,medium,completed
027e4cc6-bd78-409f-9fec-de9c6ba3604f,06-06-2023 14:48,35.19362405,38.09523475,233.7569544,,,98.23746447,0.091308661,network,,completed
,,89.75427646,44.92318076,259.1705683,382.2569447,,11.15007494,,compute,medium,waiting
,10-06-2023 22:45,,,460.7459936,165.8246094,2218,26.94998571,0.045160272,,high,completed
439d9a98-3af2-4bc8-a204-ba6ff28988a2,09-01-2023 10:01,35.74246516,33.6639215,,360.8465446,4517,84.64849275,,io,high,
7dc41a0c-f678-418d-8a5b-5809877b16fa,20-04-2023 12:53,62.16654365,54.73684812,534.2719053,429.6793381,1515,18.19581249,0.799810781,compute,low,completed
ecf77b67-2b80-4586-b4ca-b617632e229a,16-06-2023 02:11,28.85699577,89.20573288,567.3041904,266.221863,2404,4.951988835,0.880446096,io,low,running
9779e4bc-5163-4a9d-a31b-3d4150ee52ad,07-05-2023 11:59,,13.41474092,350.6325546,255.7150741,2510,1.050092647,0.524849437,,low,
22ae23a2-fa58-458e-87d5-65db2030e08e,20-01-2023 00:27,,27.18920812,680.7725674,387.0542139,5224,9.064675341,0.672042193,network,high,running
c2e2a50d-46de-485d-b620-a2bf5bb5bcd0,02-02-2023 11:52,,56.91575553,966.2411075,465.7198216,8993,15.25526245,0.362491341,compute,low,waiting
7b2ee5e1-d5aa-4782-8ab6-ed5f8605e03b,21-01-2023 01:22,18.30332921,81.8398584,930.458083,112.4906055,,24.12226642,0.121333615,compute,medium,completed
93818f5d-0fe9-4192-8b8a-e0801acd168b,,40.30260024,52.56321749,,462.4871889,6658,97.58244611,0.97083953,io,low,waiting
43a00e30-2c8e-4d90-b745-ce522cc8455f,26-02-2023 01:20,74.523296,90.48559973,21.16696523,212.2697563,3930,71.69868532,0.414358583,io,low,completed
99849581-6054-4865-b471-fff084fe92ac,11-02-2023 23:10,52.69074491,39.41946405,575.9081402,97.41762233,8153,59.04600448,0.575179054,io,low,waiting
130793a3-5265-4ad2-a5b2-af9fa4f5cf69,28-03-2023 20:36,48.76763235,72.73082329,602.3396559,187.145714,3237,62.2975097,0.163801992,io,,completed
e1d64c4e-bb44-4fae-bbb7-6b87d06cb932,30-06-2023 23:28,0.05459649,83.86465529,963.4440956,73.38819645,430,19.05223526,0.616191947,compute,medium,completed
9b302e4b-f0fe-4493-aa62-352015091163,29-06-2023 14:46,42.54017254,,661.2673755,153.1003467,4396,,0.077471261,,high,running
1ab4dca5-cff1-4e55-8dcb-dfae805e47a0,06-06-2023 12:33,6.355377484,28.26198194,170.4291441,437.5758348,5054,13.28625829,0.055600148,,,waiting
f7113796-dd36-49e1-adb4-872bc9caadf1,04-04-2023 10:20,20.82532521,48.7722266,67.94530126,,7700,90.72650193,0.481947931,network,medium,completed
a26bec8d-e73b-4a8e-bac7-b5a0dba026fc,09-07-2023 04:23,93.2393939,28.68243703,841.6421181,453.0822417,2367,,0.576206302,network,,waiting
04dc1841-0eda-465a-bbda-97927d68a275,23-04-2023 18:00,21.53982043,23.73081195,94.95953397,90.83715088,9541,88.98917398,0.991512964,compute,low,waiting
f1f4d3dc-e1fa-4c4a-a4d7-9e2fec6e93f1,,85.83376386,52.29963489,918.7472076,486.3451926,8812,54.53363405,0.580747006,io,,completed
463042c0-0305-4d18-937b-3c5d3351f7c7,17-01-2023 10:20,80.28933716,,809.4423342,,,40.1262696,0.433960881,network,medium,waiting
2222c893-683c-47f4-a3d2-7b5f0ce53f99,16-04-2023 22:09,15.91462369,98.66322402,989.5838873,480.9357133,1812,12.02485715,0.056021502,compute,high,running
55e8c04f-2bcd-4adb-ba1b-b25df98dacd7,25-04-2023 03:29,60.57119573,55.7568272,669.5338287,121.7908504,1065,11.20381319,0.773834422,,high,
3cb4d374-3af0-4c88-aafb-e875dec03d0b,01-07-2023 02:33,11.56618719,84.66936286,567.828102,310.9221273,7597,71.65604161,0.166827754,compute,low,running
85810ae5-5474-4b74-bff0-8352e33ca814,03-06-2023 09:49,72.78881584,89.51209253,818.0683573,,5424,69.73333888,,compute,low,running
993cec03-b221-4aa2-8dde-beab346fc1e5,14-06-2023 20:53,63.74622774,50.81621042,26.76034877,372.5890566,6099,81.2366063,0.052117987,network,low,waiting
,30-05-2023 06:47,81.19385617,12.45563475,466.3293193,287.9095362,9588,35.05255289,,io,medium,waiting
658c91c4-6a97-49e5-9992-0ac2988dde92,22-06-2023 17:34,47.93845494,33.91588191,452.8212687,297.4421311,7972,15.63633814,0.484064554,network,medium,completed
d1f086ab-ce58-4567-9df2-f87f5807ca69,17-04-2023 12:02,91.48630878,28.63397751,,,5266,31.82973071,0.094541866,network,,waiting
7ba7eb86-2953-4a8f-bde8-a4a0333b4f40,21-02-2023 16:07,4.934894679,71.83102066,621.3350987,31.76638622,8309,98.44804655,0.587444849,,high,running
,01-06-2023 05:34,29.2888565,8.204694286,800.4261632,411.3631321,3517,,0.803539673,compute,high,running
b1e3d931-0ca7-48a5-ab7c-aa05bc20dc95,24-04-2023 20:32,71.50525975,5.213099288,82.13997745,329.8341608,2583,2.462226476,0.36680512,compute,high,running
458b1629-b639-4fbd-b14d-aadae19cc878,11-03-2023 12:52,41.81092117,44.19883277,122.313095,96.50217084,2266,49.41835708,0.291987368,io,high,completed
62b6c9c3-290c-45c0-bf01-f8ac4d5ba478,,17.29513543,39.44933469,392.4637198,279.5092569,5081,25.34989103,0.992639298,compute,,waiting
8fbdb2d2-fc18-40b8-8f6e-ad4c8dc5c160,,10.72107454,73.56568157,800.2043705,19.13989,8544,3.452090343,0.636317776,compute,medium,
0bf14d78-d975-4f71-a964-10ba2e0a5ea2,14-06-2023 20:43,81.73391115,64.07038375,898.8640007,70.30450783,9445,87.56617384,,io,high,running
ee80af48-c498-4bba-ba39-f2994cff413f,11-02-2023 06:06,47.31429785,,973.4617617,282.5624099,946,,0.136092297,network,,running
21be95c6-4e19-4fe1-9bb2-2d7c83fb3e87,30-04-2023 02:47,88.22836719,37.25755336,360.0920276,193.391938,8060,12.64086348,0.041665164,compute,medium,running
7ac795f7-df32-4b92-a7a7-ce593687ede2,01-03-2023 19:24,73.32891343,31.34691202,156.5738045,201.6684152,326,87.42692535,,network,low,completed
93ef140a-03d7-429a-aa63-0a4f2f962403,06-01-2023 18:32,,81.56169619,84.98139502,,9257,,0.955312822,network,medium,waiting
,27-05-2023 00:03,37.35110142,9.867854226,412.3369993,,5884,36.51611269,,compute,high,running
d2446827-ccc8-4d22-90c5-07ea3954fd1d,08-01-2023 19:09,51.56383467,72.64559863,493.6869053,,714,0.035831117,0.397728306,io,medium,
13ecf1d6-eeb9-4c79-aff3-1300f2d16522,27-05-2023 05:40,88.90599532,67.71931176,633.1183844,295.2356041,7397,38.78165838,0.894101935,io,low,waiting
068bf33f-362b-4c6c-81e6-84e51da4bf04,24-02-2023 18:50,73.72785797,86.59032598,269.6758166,282.4582504,2302,92.61727044,0.16429413,,low,waiting
6c1ec1d7-f1ba-4129-a1dc-4feb86f27a41,24-02-2023 20:32,0.515296427,9.61851237,,388.2330924,9761,67.63551114,,io,low,waiting
b56a1265-bcb5-4869-b4a3-73b12e3b0cc3,23-03-2023 17:08,69.41578514,8.477737361,149.8186464,293.9234855,4706,55.74860723,0.329986612,io,medium,waiting
2613c677-99cf-42ff-be63-0c359fc039c4,04-03-2023 13:31,91.95074069,16.87306999,513.0397958,386.5674239,5188,8.3335475,0.122931301,network,medium,waiting
cc1cf2ac-1050-46b1-b02c-4bda3d409417,14-06-2023 04:30,71.04557595,23.15159608,340.2762759,105.939769,2269,25.58043163,0.914420462,io,high,running
c4bbdaab-920a-4e65-ada6-fff7c8d942c7,13-04-2023 20:20,17.70057816,96.93492087,914.6406907,107.9517307,8582,37.40862285,0.618037362,network,medium,running
47e241da-0903-4ead-b0aa-3e55b19bbf67,21-04-2023 06:31,48.35181274,10.54094226,64.54522464,164.5414704,4560,99.48978865,0.826044573,network,medium,waiting
f92bbe4e-5c42-4db6-beaf-c7e84a044481,16-03-2023 16:56,,78.57742034,433.3320091,256.0721703,5661,,0.935504474,compute,medium,waiting
,25-01-2023 21:09,35.89952783,19.48677678,968.8030082,121.8143884,9984,97.25203397,0.294266425,io,high,completed
3d6053d5-2f6d-440e-b26a-66423f6bfc6f,23-03-2023 17:56,93.71170419,55.34041544,,,9307,94.29254404,0.54251239,io,medium,waiting
09a1b1a3-4c4c-4952-9f56-cc53de75c7dc,09-04-2023 16:07,92.33053076,68.61471605,336.5251441,12.52931893,3993,59.42598309,0.164992678,compute,low,
7a7694b0-3a02-47d5-8efd-22eebb6e50f0,05-07-2023 04:12,28.28368522,35.22788065,699.8059273,427.5631163,2658,,0.052780745,io,medium,waiting
3cdce937-a525-4f9c-8059-4afc7bb23361,11-06-2023 19:57,33.96310442,,100.2196956,26.29109828,,,0.014249886,compute,high,completed
c0f42e09-5ba5-46bb-a854-0837bcbaec1e,26-03-2023 08:32,60.02128681,40.12521026,747.4335405,498.0458029,1548,74.82433021,0.023173717,io,low,running
29ea1e51-8c71-44ff-b749-ca746bf66ac2,09-06-2023 14:28,96.31972953,,813.8298229,274.831276,8802,17.75398414,0.46643662,network,,running
ea95dc1e-c8aa-4ad5-a5fe-8fdc4cbf72dc,17-02-2023 04:48,,77.62180746,345.732597,209.9076634,892,86.83483568,0.74750798,compute,medium,waiting
d10ca315-c47e-4580-97d4-5820078612a4,12-05-2023 20:53,25.69166437,27.95880949,635.7081222,14.42638964,1551,58.15443669,,io,high,waiting
9ffe7069-b570-49fd-8481-8d9bc4b68306,25-06-2023 06:11,87.35568273,23.09531782,668.694032,,6327,4.618024338,0.916626635,network,high,
fd6b3c96-03d7-4d0f-8d99-e4ce1229dde3,11-01-2023 00:12,49.18922317,67.87070633,,202.4469947,1098,44.34779163,0.722621895,compute,high,running
12662c62-cfeb-495a-a4b6-2dc55d96ff85,17-06-2023 12:38,89.89610922,92.41557561,,1.43215606,1787,88.13466007,0.92312556,io,medium,waiting
c97490a7-7a47-4864-bfae-0a719debb6ff,20-07-2023 01:03,18.55178975,32.97722529,225.2780033,308.6574404,1509,94.62928791,0.278473169,compute,medium,waiting
44cbb82d-c52a-43f4-8c29-35033e3533a8,10-05-2023 19:45,53.26685875,33.07939383,816.4932998,345.9938144,4425,37.39899563,0.769387993,network,low,waiting
89dfb7c7-8201-4a3c-aa51-899f8a89d2b9,01-04-2023 05:47,32.62696326,67.77960722,481.9888319,79.82590182,6029,,0.957109247,io,,running
2cd1e469-8c87-4788-8690-9267da0523c7,02-06-2023 04:30,31.65425599,27.78870037,7.795418862,251.7150742,9546,9.477104435,0.684260009,compute,low,
0c4a6a43-21ca-4d9b-8aee-3cf43f29b389,18-02-2023 01:57,44.68769639,48.49249641,557.6023475,433.8828469,3124,97.10238808,0.89476784,network,low,completed
4a107bbf-98d4-484e-9603-82fab2db6940,14-06-2023 08:06,43.30774491,51.89817471,365.3574992,350.3573955,1923,,0.709308334,network,high,running
23a0b21e-dfec-4123-899d-2dfa7dc01487,27-04-2023 04:08,35.73468797,19.43326436,,,,,0.797546314,io,high,
e11ff3e3-6e49-496a-9f0a-25d065152856,,91.49707703,77.17177628,,34.41192168,3066,49.19286245,0.827995996,network,low,completed
a09e5c4d-8587-4d33-b870-71f1d7f25651,07-05-2023 04:08,73.17441854,32.59069523,378.4206153,469.7753455,5061,37.93352838,0.09937085,compute,high,waiting
242eca41-fe61-4100-9f5d-b23a02b4d936,26-02-2023 05:30,,48.1520687,290.2446099,191.4593574,,24.37187952,0.300122623,network,low,waiting
,18-01-2023 22:55,,71.65268781,757.2080388,494.5187424,4360,13.32791188,0.321082298,network,,completed
5675fb98-bbe4-4f7a-b2b7-79ded1d49209,05-01-2023 17:06,57.77094243,60.4954269,,92.38876361,6806,44.81645054,0.441791148,network,medium,
3d1cff24-fffe-4283-9360-1e4bbef6d4ea,13-05-2023 04:17,77.91794333,69.51325409,483.5684374,,5676,43.89075896,0.754801699,,low,completed
9b067b5f-168c-40da-b837-274e713e61dd,29-01-2023 18:45,79.55903685,57.06436357,604.6727886,,1120,43.73051578,0.08317392,compute,low,waiting
79e0d0ae-da6e-4847-8223-1da837e625ae,15-03-2023 04:55,34.45304608,64.41775769,355.3203579,357.9556989,7515,,0.737036728,compute,low,running
b76506c2-6adf-444b-bdad-4d365bd02626,10-07-2023 04:55,77.08727566,31.61051723,723.2373319,432.8607895,8893,99.5233419,0.598847144,,high,completed
851ed2ad-43f0-48f2-b707-bd0cb152426e,01-06-2023 02:29,73.58938968,79.84739446,64.4065246,,103,52.56877634,,network,low,waiting
436c9a0b-b7a4-4c88-9bb2-22109c7a944b,23-01-2023 16:27,14.15064856,48.43015225,218.8320376,261.2409374,2305,1.205166455,,compute,medium,running
,21-06-2023 08:12,,19.56377697,83.29218766,337.3449802,,10.06569919,0.090732181,io,high,waiting
4ef8a429-3c3b-4113-935c-7bd3f5685f25,26-05-2023 02:31,44.13214702,,336.0276387,233.8343189,,42.26973884,0.897274601,compute,medium,waiting
,16-01-2023 02:44,48.64104489,59.30207583,,146.3474149,2976,7.884651493,0.708636332,io,high,completed
0ba1907e-b613-4edc-ad40-5f6ee4530332,30-01-2023 10:47,44.83691789,,301.8450584,147.1060592,7545,83.91069156,0.996920022,network,high,running
4fb86b10-b808-4a18-9c1b-c5ac1f7241b1,25-04-2023 07:35,56.78460015,19.94150082,86.67364288,293.7154485,1067,90.27389057,0.756657266,compute,high,waiting
,17-01-2023 19:51,62.11692474,91.78767304,,353.8755336,2931,81.48343231,0.591234796,io,high,waiting
edf660ec-f130-40a7-81fb-39fda2d350fc,07-05-2023 01:42,49.81795658,85.31808941,979.1463043,318.2196298,,58.51409131,0.875120912,compute,high,waiting
,13-06-2023 08:07,86.67885433,82.60730652,678.194763,13.40183334,7684,,0.253838174,network,,completed
0025fe18-1037-411f-a9ef-2f3997dc77b4,02-06-2023 18:10,62.77347562,27.45661252,577.1239675,220.0364384,8287,12.50923817,0.328525394,io,high,running
35ee4176-ebc9-4b45-9336-4e29e417d50e,13-01-2023 00:07,40.14279493,76.64952416,552.9275462,281.009503,3041,82.85524329,0.827307807,network,medium,
435001bf-8c3a-4ed4-ba64-46e1fc98667c,26-01-2023 05:41,41.66917569,16.16392864,558.3543346,345.8485794,5392,41.58227735,0.594627859,io,high,waiting
cc784a8b-a5c4-4f11-bbd1-3d4919a42932,07-03-2023 18:23,81.08386151,81.18337337,635.2909227,255.7964203,8810,83.0399184,0.071600292,compute,high,completed
b8a1f0bd-a02a-4997-914d-610fb658a0e4,05-01-2023 00:55,34.81919427,43.75838893,343.8123958,20.87597094,2239,20.33614977,0.183127051,compute,medium,
